,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
10312,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
1028,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,0.6021396469418442,0
9506,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,1.3271057728072504,0.6021396469418442,0
9378,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.2649977300732862,2.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.5611646959685037,0
10435,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.9636360662837931,0.6021396469418442,0
12192,1.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.015742891487499255,0.6021396469418442,0
8593,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
10462,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,0.9321502833087946,-1.8153824604852427,0
11445,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,3.0,400.0,-0.8846449683841019,-1.8563574114585832,0
8801,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,400.0,-1.8325381431803958,0.5611646959685037,0
11094,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,400.0,-1.0426271641834841,0.5611646959685037,0
13020,1.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.7266627725847196,0.5611646959685037,0
7185,1.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,1.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.6431145979151847,0
4818,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,5.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.8056538704844107,0.5611646959685037,0
9943,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.6021396469418442,0
9134,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,4.0,1.0,2.0,400.0,2.748945535001691,0.5611646959685037,0
11591,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,4.0,1.0,1.0,400.0,-0.8056538704844107,-1.8153824604852427,0
2226,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,3.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.6021396469418442,0
6160,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,1.8010523602053972,0.5611646959685037,0
8966,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,4.0,1.0,4.0,400.0,-0.015742891487499255,-1.8563574114585832,0
2101,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,0.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,400.0,2.0380256539044708,0.5611646959685037,0
975,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,400.0,-0.7266627725847196,0.5611646959685037,0
14227,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,2.0,0.0,0.0,3.0,400.0,0.30022150011126536,-1.651482656591881,0
8222,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,0.9321502833087946,0.5611646959685037,0
4140,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,3.0,0.0,2.0,1.0,400.0,-0.09473398938719041,-1.8153824604852427,0
9336,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,0.5371947938103387,0.5611646959685037,0
12539,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,1.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.6021396469418442,0
13245,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.4850879686066325,-1.8563574114585832,1
2808,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,0.2212304022115742,-1.8153824604852427,0
9360,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,2.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.6021396469418442,0
6417,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,1.0,4.0,2.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.6021396469418442,0
6265,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,1.8010523602053972,0.5611646959685037,0
2873,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,0.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,-0.09473398938719041,0.6021396469418442,0
12601,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,1.6430701644060148,0.6021396469418442,0
3409,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,700.0,-0.015742891487499255,-1.7744075095119023,0
12444,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,400.0,2.827936632901382,0.6021396469418442,0
640,1.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,400.0,2.827936632901382,-1.6924576075652213,0
8235,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.2527161851865727,0.6021396469418442,0
2410,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.17372508728688155,0.6021396469418442,0
13807,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,3.0,7.0,2.0,0.0,0.0,3.0,400.0,0.6161858917100299,0.6431145979151847,0
11587,0.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.6476716746850284,0.5611646959685037,0
14186,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,2.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.5611646959685037,0
13924,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.5611646959685037,0
2754,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.3271057728072504,0.5611646959685037,0
11478,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.8846449683841019,-1.5695327546452,0
968,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,3.0,0.0,0.0,4.0,400.0,0.8531591854091034,0.5611646959685037,0
13757,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,4.0,1.0,5.0,1.0,0.0,0.0,1.0,400.0,-0.33170728308626385,-1.8153824604852427,0
2730,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,5.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.5611646959685037,0
8104,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,2.0,0.0,0.0,3.0,400.0,-0.6476716746850284,0.5611646959685037,0
4211,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,400.0,0.6161858917100299,0.6021396469418442,0
5530,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,0.9321502833087946,0.5611646959685037,0
1796,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.33170728308626385,-1.6924576075652213,0
4270,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,400.0,0.37921259801095647,0.5611646959685037,0
4835,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,700.0,0.9321502833087946,-1.7744075095119023,0
4289,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,1.0901324791081768,0.6431145979151847,0
412,1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.5611646959685037,0
14039,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,0.8531591854091034,0.5611646959685037,0
5690,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,2.0,4.0,1.0,1.0,400.0,0.37921259801095647,-1.487582852698519,1
11067,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,3.0,400.0,0.7741680875094122,0.6021396469418442,0
4364,1.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,0.3234321291912575,2.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.8056538704844107,0.6021396469418442,0
11242,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,2.1170167518041616,0.6431145979151847,0
6697,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.6021396469418442,0
6106,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,5.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,700.0,-0.9636360662837931,0.6021396469418442,0
12688,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,0.6161858917100299,0.5611646959685037,0
12568,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.6021396469418442,0
7247,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.6476716746850284,0.5611646959685037,0
14967,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-1.0426271641834841,0.6431145979151847,0
6569,1.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.3234321291912575,5.0,4.0,3.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.6021396469418442,0
13930,1.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.8846449683841019,0.6431145979151847,0
11088,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.5686805767853373,0.6021396469418442,0
5255,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.8056538704844107,-1.7744075095119023,0
9185,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.410698380985955,0.6021396469418442,0
1443,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2649977300732862,5.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.4896894788856461,0.5611646959685037,0
3790,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.09473398938719041,0.5611646959685037,0
11402,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,0.0,4.0,0.0,5.0,0.0,4.0,1.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
7722,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0901324791081768,0.5611646959685037,0
12616,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,400.0,-1.2796004578825577,0.5611646959685037,0
5490,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,4.0,400.0,1.6430701644060148,0.5611646959685037,0
3688,1.0,1.0,0.0,0.0,0.0,0.0,15.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,700.0,-1.1216182620831754,0.5611646959685037,0
4568,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,400.0,-0.6476716746850284,-1.7334325585385617,0
4077,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,1.0111413812084857,0.6021396469418442,0
13391,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,700.0,0.6161858917100299,-1.7334325585385617,0
10517,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.022569557040015564,5.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,400.0,-0.4896894788856461,0.5611646959685037,0
1952,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,4.0,1.0,3.0,700.0,-0.2527161851865727,-1.8153824604852427,0
2665,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,0.0,5.0,1.0,0.0,0.0,4.0,400.0,0.06324820641219189,0.6840895488885251,0
12021,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.36215059342369804,5.0,4.0,3.0,6.0,2.0,0.0,0.0,2.0,400.0,0.37921259801095647,-0.4222341273916672,0
6664,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,700.0,1.2481146749075591,0.5611646959685037,0
4072,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,400.0,0.45820369591064763,0.6431145979151847,0
8716,1.0,1.0,1.0,0.0,0.0,0.0,14.0,2.0,0.3234321291912575,5.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.6431145979151847,0
4253,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,5.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.6021396469418442,0
1896,1.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,3.0,5.0,2.0,0.0,0.0,4.0,400.0,-0.410698380985955,0.6021396469418442,0
9012,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.4896894788856461,0.5611646959685037,0
15129,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,0.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,1.5640790665063238,-1.7334325585385617,1
6796,1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.3234321291912575,3.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,0.2212304022115742,0.5611646959685037,0
7958,1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,2.0,4.0,0.0,7.0,1.0,4.0,1.0,3.0,400.0,0.6951769896097211,0.6021396469418442,0
3338,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,1.0,5.0,3.0,4.0,1.0,3.0,400.0,-0.4896894788856461,0.5611646959685037,0
283,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,1.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.17372508728688155,-1.7744075095119023,0
3907,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.09473398938719041,0.5611646959685037,0
11024,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,3.0,4.0,2.0,7.0,0.0,4.0,1.0,4.0,400.0,1.0901324791081768,0.6021396469418442,0
4548,1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,1.0,4.0,0.0,7.0,3.0,0.0,0.0,1.0,400.0,-0.015742891487499255,0.6021396469418442,0
3100,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,0.0,0.0,0.0,2.0,400.0,1.0111413812084857,0.6021396469418442,0
14683,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,1.0,0.0,0.0,3.0,400.0,1.5640790665063238,0.5611646959685037,0
11112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022050716648291068,5.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,400.0,-0.4896894788856461,-1.8563574114585832,1
1363,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,-0.09473398938719041,-1.7744075095119023,0
1578,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0019456514689668591,5.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,1.169123577007868,0.6021396469418442,0
1088,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.8846449683841019,0.6021396469418442,1
6246,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.6476716746850284,0.6431145979151847,0
3792,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.8846449683841019,0.6431145979151847,0
3487,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,1.0,4.0,1.0,3.0,3.0,0.0,0.0,2.0,400.0,-1.5955648494813222,0.5611646959685037,0
5597,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,1.0901324791081768,0.6021396469418442,0
8728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022050716648291068,5.0,4.0,0.0,6.0,2.0,0.0,0.0,4.0,400.0,2.5119722413026175,-1.8153824604852427,0
9097,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,2.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.722061262305706,0.6431145979151847,0
4083,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,400.0,0.7741680875094122,0.6021396469418442,0
6882,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.45820369591064763,-1.6924576075652213,0
11454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,3.0,7.0,0.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.6021396469418442,0
11140,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,2.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,400.0,-1.43758265368194,0.6021396469418442,0
10060,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.7741680875094122,0.5611646959685037,0
11120,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.06324820641219189,-1.4056329507518381,1
1664,1.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,2.0,4.0,0.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.410698380985955,0.5611646959685037,0
7872,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,3.0,0.0,0.0,1.0,400.0,1.0901324791081768,-1.7744075095119023,0
11801,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,4.0,1.0,2.0,400.0,0.7741680875094122,0.6021396469418442,0
1728,1.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,3.0,5.0,3.0,2.0,0.0,4.0,400.0,-0.7266627725847196,0.6021396469418442,0
2729,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,5.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,400.0,-1.9115292410800868,0.5611646959685037,0
5014,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,-1.7744075095119023,0
13008,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.5686805767853373,0.5611646959685037,0
14882,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,2.0,0.0,2.0,2.0,400.0,-0.09473398938719041,0.6021396469418442,0
15102,1.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,400.0,-1.0426271641834841,0.5611646959685037,0
1154,1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,0.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,400.0,-1.3585915557822488,-1.8563574114585832,0
7718,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,700.0,-0.7266627725847196,0.5611646959685037,0
2450,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,0.6951769896097211,0.6021396469418442,0
11568,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,0.0,4.0,1.0,5.0,3.0,0.0,0.0,3.0,400.0,0.2212304022115742,0.6021396469418442,0
13306,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,3.0,7.0,2.0,0.0,0.0,2.0,400.0,0.45820369591064763,0.6021396469418442,0
10370,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,0.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.8846449683841019,-1.6924576075652213,0
1748,1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,400.0,0.6161858917100299,0.6021396469418442,0
14060,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,3.0,4.0,2.0,6.0,1.0,0.0,0.0,4.0,400.0,1.0111413812084857,0.5611646959685037,0
11636,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.8846449683841019,0.6021396469418442,0
8712,1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,1.0,5.0,2.0,0.0,0.0,2.0,400.0,-1.1216182620831754,0.6021396469418442,0
