AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,Make,MaritalStatus,PolicyType,VehiclePrice,Days_Policy_Accident,PastNumberOfClaims,AgeOfVehicle,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,DriverRating,Deductible,Age,delay_weeks,FraudFound_P
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.6476716746850284,0.6021396469418442,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,3.0,4.0,1.0,3.0,400.0,0.6161858917100299,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,3.0,400.0,1.2481146749075591,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,2.0,3.0,0.0,3.0,500.0,0.37921259801095647,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,400.0,0.06324820641219189,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,3.0,0.0,0.0,4.0,1.0,3.0,400.0,-1.8325381431803958,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.36215059342369804,5.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,0.6951769896097211,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,400.0,-0.6476716746850284,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,1.0,0.0,0.0,4.0,400.0,-0.8846449683841019,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,1.2481146749075591,0.6021396469418442,0
1.0,1.0,0.0,1.0,0.0,0.0,17.0,1.0,0.2649977300732862,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,400.0,-0.8056538704844107,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,5.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,-0.17372508728688155,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36215059342369804,2.0,4.0,1.0,5.0,3.0,0.0,0.0,2.0,400.0,-0.8846449683841019,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.9636360662837931,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-1.0426271641834841,-1.7334325585385617,1
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,3.0,0.0,0.0,3.0,400.0,-0.8056538704844107,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.022050716648291068,5.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,2.196007849703853,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,1.0,0.0,0.0,2.0,400.0,1.9590345560047795,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,2.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3234321291912575,4.0,4.0,1.0,7.0,1.0,0.0,0.0,3.0,400.0,1.8010523602053972,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,1.0111413812084857,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,1.0,0.0,0.0,2.0,400.0,-0.9636360662837931,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,400.0,0.6951769896097211,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,1.0,5.0,0.0,4.0,1.0,2.0,400.0,-0.9636360662837931,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.2649977300732862,5.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,400.0,-1.9115292410800868,-1.487582852698519,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,700.0,0.30022150011126536,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.36215059342369804,5.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,400.0,-1.3585915557822488,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,5.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,400.0,1.4850879686066325,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,0.37921259801095647,-1.651482656591881,0
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.022050716648291068,5.0,4.0,2.0,7.0,3.0,4.0,1.0,1.0,400.0,0.2212304022115742,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,0.0,0.0,0.0,1.0,400.0,1.5640790665063238,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,1.0,7.0,2.0,3.0,0.0,3.0,500.0,0.7741680875094122,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.9636360662837931,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,0.14223930431188306,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,5.0,4.0,1.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0111413812084857,0.6840895488885251,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,0.2212304022115742,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2649977300732862,1.0,4.0,2.0,7.0,3.0,0.0,0.0,1.0,400.0,1.722061262305706,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,400.0,-1.1216182620831754,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,4.0,1.0,4.0,400.0,1.4060968707069414,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,0.6161858917100299,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.4896894788856461,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.3234321291912575,1.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,400.0,-1.43758265368194,-1.8563574114585832,0
1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,400.0,-1.1216182620831754,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,3.0,0.0,0.0,4.0,700.0,0.37921259801095647,-1.4056329507518381,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,0.6161858917100299,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,400.0,-1.8325381431803958,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.2527161851865727,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,400.0,-0.6476716746850284,-1.7744075095119023,1
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.2527161851865727,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.3234321291912575,1.0,4.0,0.0,4.0,2.0,0.0,0.0,1.0,400.0,-1.43758265368194,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,1.0,3.0,0.0,0.0,3.0,400.0,-1.8325381431803958,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,4.0,1.0,2.0,400.0,-0.33170728308626385,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.015742891487499255,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,1.0,6.0,3.0,0.0,2.0,2.0,400.0,0.06324820641219189,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,1.0,7.0,0.0,0.0,0.0,2.0,700.0,0.6161858917100299,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,400.0,0.45820369591064763,-1.5285578036718594,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.022050716648291068,3.0,4.0,1.0,7.0,3.0,4.0,1.0,1.0,400.0,1.9590345560047795,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,0.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.015742891487499255,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,0.06324820641219189,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,4.0,3.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.5686805767853373,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.022050716648291068,2.0,4.0,2.0,7.0,0.0,0.0,0.0,2.0,400.0,1.5640790665063238,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,0.0,6.0,3.0,0.0,0.0,4.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,700.0,-0.8056538704844107,-1.7744075095119023,1
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.022569557040015564,5.0,4.0,0.0,7.0,0.0,0.0,0.0,3.0,400.0,1.169123577007868,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0019456514689668591,5.0,4.0,3.0,6.0,3.0,0.0,0.0,3.0,400.0,0.45820369591064763,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2649977300732862,2.0,4.0,3.0,7.0,0.0,0.0,0.0,4.0,400.0,0.7741680875094122,0.6021396469418442,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,0.0,0.0,0.0,1.0,700.0,0.6161858917100299,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,3.0,4.0,3.0,6.0,3.0,0.0,0.0,3.0,700.0,0.37921259801095647,-0.8319836371250717,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,400.0,-0.7266627725847196,0.6431145979151847,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,1.0901324791081768,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,0.14223930431188306,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,400.0,-1.516573751581631,-1.6105077056185404,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,1.0,7.0,1.0,0.0,0.0,4.0,400.0,0.7741680875094122,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,3.0,0.0,0.0,2.0,400.0,0.5371947938103387,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.17372508728688155,0.6021396469418442,0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,5.0,4.0,3.0,6.0,1.0,4.0,1.0,2.0,400.0,-1.0426271641834841,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,1.0,3.0,0.0,0.0,0.0,2.0,400.0,-1.3585915557822488,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,700.0,0.7741680875094122,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,4.0,1.0,1.0,700.0,0.6951769896097211,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,0.6161858917100299,-1.5695327546452,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,1.0,4.0,2.0,5.0,1.0,0.0,0.0,2.0,400.0,-1.1216182620831754,-1.651482656591881,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.022050716648291068,5.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.17372508728688155,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.3234321291912575,5.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,400.0,-1.8325381431803958,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,700.0,-0.4896894788856461,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3234321291912575,1.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,400.0,-1.516573751581631,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.3234321291912575,1.0,4.0,2.0,2.0,2.0,4.0,1.0,3.0,400.0,-1.3585915557822488,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,15.0,1.0,0.36215059342369804,2.0,4.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.015742891487499255,-1.7334325585385617,0
1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,5.0,4.0,0.0,7.0,2.0,0.0,0.0,3.0,700.0,1.0111413812084857,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.2649977300732862,5.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,400.0,-1.3585915557822488,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,3.0,0.0,0.0,4.0,400.0,1.8800434581050884,0.6021396469418442,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
1.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,3.0,0.0,4.0,500.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,3.0,0.0,4.0,500.0,0.06324820641219189,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,1.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,400.0,0.30022150011126536,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,2.0,5.0,2.0,0.0,0.0,1.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,5.0,4.0,3.0,5.0,3.0,0.0,0.0,3.0,400.0,0.2212304022115742,-1.7744075095119023,1
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,0.9321502833087946,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,-0.015742891487499255,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,2.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,0.37921259801095647,0.6431145979151847,0
1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.36215059342369804,1.0,4.0,0.0,6.0,1.0,4.0,1.0,2.0,400.0,-0.410698380985955,0.6021396469418442,0
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,3.0,1.0,3.0,500.0,1.0111413812084857,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.022569557040015564,5.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,400.0,-0.9636360662837931,-1.651482656591881,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,5.0,0.0,4.0,1.0,3.0,400.0,-0.8846449683841019,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.0901324791081768,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.3234321291912575,2.0,4.0,2.0,7.0,3.0,0.0,0.0,2.0,400.0,1.0111413812084857,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,5.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.8056538704844107,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.3234321291912575,1.0,4.0,2.0,6.0,1.0,0.0,0.0,1.0,400.0,0.14223930431188306,-1.7744075095119023,0
1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.022569557040015564,5.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.4896894788856461,-1.6924576075652213,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,3.0,400.0,0.2212304022115742,0.5611646959685037,1
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2649977300732862,3.0,4.0,1.0,7.0,2.0,0.0,0.0,1.0,400.0,0.9321502833087946,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,2.0,6.0,3.0,0.0,0.0,4.0,400.0,-0.33170728308626385,-1.7334325585385617,1
1.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,3.0,4.0,1.0,1.0,700.0,0.45820369591064763,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.022050716648291068,5.0,4.0,1.0,6.0,1.0,0.0,0.0,4.0,400.0,-0.6476716746850284,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,2.0,0.36215059342369804,1.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,400.0,-0.9636360662837931,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.36215059342369804,1.0,4.0,2.0,4.0,3.0,0.0,0.0,3.0,400.0,-1.1216182620831754,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,5.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,400.0,-0.5686805767853373,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.015742891487499255,-1.7744075095119023,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,2.0,1.0,400.0,-0.17372508728688155,0.6021396469418442,1
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.2649977300732862,2.0,4.0,1.0,7.0,0.0,4.0,1.0,3.0,400.0,0.9321502833087946,-1.8153824604852427,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.3234321291912575,1.0,4.0,1.0,7.0,3.0,3.0,0.0,3.0,500.0,1.6430701644060148,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,5.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,400.0,-0.33170728308626385,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.36215059342369804,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,400.0,-0.2527161851865727,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.36215059342369804,5.0,4.0,1.0,6.0,3.0,0.0,0.0,1.0,400.0,0.45820369591064763,-1.7334325585385617,0
1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.36215059342369804,2.0,4.0,0.0,6.0,0.0,0.0,0.0,2.0,400.0,0.06324820641219189,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.2649977300732862,2.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,400.0,0.06324820641219189,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.36215059342369804,5.0,4.0,2.0,7.0,3.0,0.0,0.0,3.0,400.0,0.45820369591064763,0.6840895488885251,1
1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3234321291912575,2.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,400.0,0.6161858917100299,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.3234321291912575,1.0,4.0,2.0,7.0,0.0,0.0,0.0,4.0,400.0,1.6430701644060148,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,400.0,-0.09473398938719041,0.5611646959685037,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,0.2649977300732862,1.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,400.0,-0.6476716746850284,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.2649977300732862,1.0,4.0,0.0,6.0,3.0,0.0,0.0,1.0,400.0,-0.33170728308626385,0.6021396469418442,0
1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.36215059342369804,1.0,4.0,1.0,6.0,0.0,0.0,0.0,4.0,400.0,-0.6476716746850284,0.5611646959685037,1
1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.36215059342369804,1.0,4.0,0.0,7.0,0.0,4.0,1.0,4.0,400.0,1.0901324791081768,-1.8563574114585832,0
1.0,1.0,1.0,0.0,0.0,0.0,17.0,1.0,0.2649977300732862,1.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,400.0,0.9321502833087946,-1.8153824604852427,0
